,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore,density,distance_meters,duration_seconds
2996,2996,183183,1111189,2,1.0,118,294644,5050492,3,1,4620612.0,16,1,2,3,1,1530,3,293890,5051019,118,4620616.0,294644,5050492,118,4620612.0,27.36,35.65,,,,MARCHE,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,63.0,53.0,,14884.4,1169.8,859.3
2997,2997,183184,1111189,3,1.0,118,294644,5050492,3,1,4620612.0,14,1,5,3,1,800,2,294644,5050492,118,4620612.0,293890,5051019,118,4620616.0,27.36,38.96,,T,T,MARCHE,1.0,3.0,3.0,ET,480.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,63.0,53.0,,14884.4,1169.8,859.3
2998,2998,183185,1111189,3,1.0,118,294644,5050492,3,1,4620612.0,14,1,5,3,1,900,4,293890,5051019,118,4620616.0,302471,5040904,102,4620040.0,27.36,38.96,,,,TC,1.0,3.0,3.0,ET,480.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,63.0,53.0,,14884.4,16325.5,12381.2
2999,2999,183186,1111189,3,1.0,118,294644,5050492,3,1,4620612.0,14,1,5,3,1,1600,3,302471,5040904,102,4620040.0,294644,5050492,118,4620612.0,27.36,38.96,,,,TC,1.0,3.0,3.0,ET,480.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,63.0,53.0,,14884.4,15632.3,11746.1
3000,3000,183321,1111288,1,,118,294713,5050083,2,1,4620612.0,81,1,1,4,2,0,7,0,0,0,,0,0,0,,17.14,17.72,T,T,,,,,,,,,,,,,,,,,0,1,2,50.0,52.0,,2057.0,0.0,0.0
3001,3001,183322,1111288,2,1.0,118,294713,5050083,2,1,4620612.0,74,2,2,4,1,1000,4,294713,5050083,118,4620612.0,300533,5046081,110,4620188.02,17.14,17.17,,T,T,TC,1.0,2.0,2.0,LS,315.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,50.0,52.0,,2057.0,7660.3,5859.6
3002,3002,183323,1111288,2,1.0,118,294713,5050083,2,1,4620612.0,74,2,2,4,1,1515,3,300533,5046081,110,4620188.02,294713,5050083,118,4620612.0,17.14,17.17,,,,TC,1.0,2.0,2.0,LS,315.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,50.0,52.0,,2057.0,7660.3,5859.6
3003,3003,183536,1111392,1,,118,296155,5052663,1,1,4620610.01,55,2,1,4,2,0,7,0,0,0,,0,0,0,,20.67,17.3,T,T,,,,,,,,,,,,,,,,,0,1,1,63.0,54.0,,1961.7,0.0,0.0
3004,3004,183631,1111442,1,,118,296190,5052616,3,0,4620610.01,37,1,2,7,2,0,7,0,0,0,,0,0,0,,30.65,32.13,T,T,,,,,,,,,,,,,,,,,1,0,0,63.0,54.0,,22232.1,0.0,0.0
3005,3005,183632,1111442,2,,118,296190,5052616,3,0,4620610.01,27,2,2,7,2,0,7,0,0,0,,0,0,0,,30.65,41.94,,T,,,,,,,,,,,,,,,,,1,0,0,63.0,54.0,,22232.1,0.0,0.0
3006,3006,183633,1111442,3,,118,296190,5052616,3,0,4620610.01,3,2,5,6,3,0,7,0,0,0,,0,0,0,,30.65,33.16,,T,,,,,,,,,,,,,,,,,1,0,0,63.0,54.0,,22232.1,0.0,0.0
3007,3007,183721,1111520,1,,118,294051,5050214,1,0,4620616.0,87,1,2,4,2,0,7,0,0,0,,0,0,0,,22.12,22.87,T,T,,,,,,,,,,,,,,,,,0,0,1,64.0,57.0,,6829.9,0.0,0.0
3008,3008,184207,1111780,1,1.0,118,292947,5049866,1,1,4620619.0,76,2,1,4,1,1000,5,292947,5049866,118,4620619.0,294459,5049603,118,4620613.0,22.12,22.16,T,T,T,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,40.0,75.0,,12352.9,2504.3,1935.9
3009,3009,184208,1111780,1,1.0,118,292947,5049866,1,1,4620619.0,76,2,1,4,1,1025,3,294459,5049603,118,4620613.0,292947,5049866,118,4620619.0,22.12,22.16,,,,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,40.0,75.0,,12352.9,2504.3,1935.9
3010,3010,184209,1111780,1,2.0,118,292947,5049866,1,1,4620619.0,76,2,1,4,1,1500,5,292947,5049866,118,4620619.0,292697,5048485,108,4620276.0,22.12,22.16,,,T,AC,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,40.0,75.0,,12352.9,1558.9,1181.9
3011,3011,184210,1111780,1,2.0,118,292947,5049866,1,1,4620619.0,76,2,1,4,1,1520,3,292697,5048485,108,4620276.0,292947,5049866,118,4620619.0,22.12,22.16,,,,AC,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,40.0,75.0,,12352.9,1558.9,1181.9
3012,3012,184577,1112004,1,,118,294891,5053425,1,1,4620610.03,52,2,1,4,2,0,7,0,0,0,,0,0,0,,22.24,21.62,T,T,,,,,,,,,,,,,,,,,0,1,1,40.0,64.0,,6633.4,0.0,0.0
3013,3013,185369,1112424,1,,118,293449,5050678,2,1,4620619.0,73,2,2,4,2,0,7,0,0,0,,0,0,0,,17.14,17.17,T,T,,,,,,,,,,,,,,,,,0,1,2,48.0,71.0,,5813.6,0.0,0.0
3014,3014,185370,1112424,2,1.0,118,293449,5050678,2,1,4620619.0,73,1,1,4,1,1100,5,293449,5050678,118,4620619.0,294654,5049339,118,4620613.0,17.14,17.72,,T,T,AC,1.0,2.0,2.0,MA,55.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,48.0,71.0,,5813.6,2038.3,1623.2
3015,3015,185371,1112424,2,1.0,118,293449,5050678,2,1,4620619.0,73,1,1,4,1,1155,3,294654,5049339,118,4620613.0,293449,5050678,118,4620619.0,17.14,17.72,,,,AC,1.0,2.0,2.0,MA,55.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,48.0,71.0,,5813.6,2038.3,1623.2
3016,3016,185791,1112667,1,1.0,118,295306,5054095,1,0,4620610.07,69,2,2,4,1,1430,5,295306,5054095,118,4620610.07,294757,5053011,118,4620610.03,24.78,20.58,T,T,T,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,32.0,60.0,,11305.7,1448.8,1064.2
3017,3017,185792,1112667,1,1.0,118,295306,5054095,1,0,4620610.07,69,2,2,4,1,1500,3,294757,5053011,118,4620610.03,295306,5054095,118,4620610.07,24.78,20.58,,,,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,32.0,60.0,,11305.7,1448.8,1064.2
3018,3018,186115,1112830,1,1.0,118,294067,5051066,3,2,4620616.0,59,2,2,1,1,500,1,294067,5051066,118,4620616.0,294054,5050410,118,4620616.0,27.36,22.9,T,T,T,AP,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,956.8,702.8
3019,3019,186116,1112830,1,1.0,118,294067,5051066,3,2,4620616.0,59,2,2,1,1,1515,3,294054,5050410,118,4620616.0,294067,5051066,118,4620616.0,27.36,22.9,,,,AP,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,956.8,702.8
3020,3020,186117,1112830,2,1.0,118,294067,5051066,3,2,4620616.0,60,1,1,1,1,500,1,294067,5051066,118,4620616.0,293161,5050215,118,4620619.0,27.36,26.44,,T,T,AC,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,1685.6,1235.6
3021,3021,186118,1112830,2,1.0,118,294067,5051066,3,2,4620616.0,60,1,1,1,1,1515,3,293161,5050215,118,4620619.0,294067,5051066,118,4620616.0,27.36,26.44,,,,AC,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,1685.6,1235.6
3022,3022,186119,1112830,3,1.0,118,294067,5051066,3,2,4620616.0,26,1,2,1,1,500,1,294067,5051066,118,4620616.0,296276,5052896,118,4620610.01,27.36,36.75,,T,T,AP,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,3340.9,2608.8
3023,3023,186120,1112830,3,1.0,118,294067,5051066,3,2,4620616.0,26,1,2,1,1,1515,3,296276,5052896,118,4620610.01,294067,5051066,118,4620616.0,27.36,36.75,,,,AP,1.0,2.0,2.0,TR,615.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,67.0,,7157.8,3340.9,2608.8
3024,3024,186148,1112853,1,1.0,118,294191,5048860,2,0,4620613.0,78,2,2,4,1,1000,5,294191,5048860,118,4620613.0,296433,5045347,107,4620243.0,17.14,17.17,T,T,T,TC,1.0,2.0,2.0,MA,105.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,5385.5,4165.5
3025,3025,186149,1112853,1,1.0,118,294191,5048860,2,0,4620613.0,78,2,2,4,1,1145,3,296433,5045347,107,4620243.0,294191,5048860,118,4620613.0,17.14,17.17,,,,TC,1.0,2.0,2.0,MA,105.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,5385.5,4165.5
3026,3026,186150,1112853,2,1.0,118,294191,5048860,2,0,4620613.0,81,1,2,4,1,1100,5,294191,5048860,118,4620613.0,292994,5046604,108,4620271.0,17.14,17.72,,T,T,TC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,2757.2,2196.3
3027,3027,186151,1112853,2,1.0,118,294191,5048860,2,0,4620613.0,81,1,2,4,1,1200,3,292994,5046604,108,4620271.0,294191,5048860,118,4620613.0,17.14,17.72,,,,TC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,2757.2,2196.3
3028,3028,186152,1112853,2,2.0,118,294191,5048860,2,0,4620613.0,81,1,2,4,1,1400,5,294191,5048860,118,4620613.0,293604,5048877,118,4620613.0,17.14,17.72,,,T,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,837.2,630.0
3029,3029,186153,1112853,2,2.0,118,294191,5048860,2,0,4620613.0,81,1,2,4,1,1430,3,293604,5048877,118,4620613.0,294191,5048860,118,4620613.0,17.14,17.72,,,,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,2,61.0,60.0,,9791.7,837.2,630.0
3030,3030,187034,1113369,1,1.0,118,292931,5049497,1,0,4620619.0,63,1,2,4,1,715,6,292931,5049497,118,4620619.0,296111,5048741,109,4620258.0,20.67,19.97,T,T,T,TC,1.0,2.0,2.0,AT,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,49.0,78.0,,41953.1,4216.9,3237.6
3031,3031,187035,1113369,1,1.0,118,292931,5049497,1,0,4620619.0,63,1,2,4,1,945,3,296111,5048741,109,4620258.0,292931,5049497,118,4620619.0,20.67,19.97,,,,TC,1.0,2.0,2.0,AT,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,49.0,78.0,,41953.1,4216.9,3237.6
3032,3032,187036,1113369,1,2.0,118,292931,5049497,1,0,4620619.0,63,1,2,4,1,1100,5,292931,5049497,118,4620619.0,297845,5047689,117,4620601.02,20.67,19.97,,,T,TC,1.0,2.0,2.0,MA,35.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,49.0,78.0,,41953.1,6306.0,4963.3
3033,3033,187037,1113369,1,2.0,118,292931,5049497,1,0,4620619.0,63,1,2,4,1,1135,3,297845,5047689,117,4620601.02,292931,5049497,118,4620619.0,20.67,19.97,,,,TC,1.0,2.0,2.0,MA,35.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,49.0,78.0,,41953.1,6306.0,4963.3
3034,3034,187174,1113466,1,1.0,118,295451,5053615,2,0,4620610.04,36,2,2,7,1,830,6,295451,5053615,118,4620610.04,297963,5050789,117,4620605.03,26.17,31.2,T,T,T,TC,1.0,2.0,2.0,AT,35.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,46.0,60.0,,18819.7,4617.4,3522.7
3035,3035,187175,1113466,1,1.0,118,295451,5053615,2,0,4620610.04,36,2,2,7,1,905,3,297963,5050789,117,4620605.03,295451,5053615,118,4620610.04,26.17,31.2,,,,TC,1.0,2.0,2.0,AT,35.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,46.0,60.0,,18819.7,4617.4,3522.7
3036,3036,187176,1113466,2,1.0,118,295451,5053615,2,0,4620610.04,36,1,2,1,1,515,1,295451,5053615,118,4620610.04,276748,5043209,402,4620652.06,26.17,27.43,,T,T,TC,1.0,2.0,2.0,TR,645.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,46.0,60.0,,18819.7,25018.3,18946.7
3037,3037,187177,1113466,2,1.0,118,295451,5053615,2,0,4620610.04,36,1,2,1,1,1600,3,276748,5043209,402,4620652.06,295451,5053615,118,4620610.04,26.17,27.43,,,,AP,1.0,2.0,2.0,TR,645.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,46.0,60.0,,18819.7,25018.2,18946.7
3038,3038,187273,1113539,1,1.0,118,295246,5052553,2,1,4620610.02,58,2,1,2,1,1115,1,295246,5052553,118,4620610.02,297847,5055271,114,4620290.06,16.35,13.69,T,T,T,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,57.0,,13293.4,4231.6,3254.9
3039,3039,187274,1113539,1,1.0,118,295246,5052553,2,1,4620610.02,58,2,1,2,1,1315,3,297847,5055271,114,4620290.06,295246,5052553,118,4620610.02,16.35,13.69,,,,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,57.0,,13293.4,4231.6,3254.9
3040,3040,187275,1113539,1,2.0,118,295246,5052553,2,1,4620610.02,58,2,1,2,1,1445,1,295246,5052553,118,4620610.02,294865,5053255,118,4620610.03,16.35,13.69,,,T,AC,1.0,2.0,2.0,TR,350.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,57.0,,13293.4,882.4,648.4
3041,3041,187276,1113539,1,2.0,118,295246,5052553,2,1,4620610.02,58,2,1,2,1,2035,3,294865,5053255,118,4620610.03,295246,5052553,118,4620610.02,16.35,13.69,,,,AC,1.0,2.0,2.0,TR,350.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,57.0,,13293.4,882.4,648.4
3042,3042,187277,1113539,2,,118,295246,5052553,2,1,4620610.02,85,2,2,4,2,0,7,0,0,0,,0,0,0,,16.35,16.38,,T,,,,,,,,,,,,,,,,,0,1,1,61.0,57.0,,13293.4,0.0,0.0
3043,3043,187644,1113854,1,1.0,118,294337,5052202,2,2,4620617.02,66,1,1,4,1,2040,3,291965,5084640,672,,294337,5052202,118,4620617.02,16.35,14.54,T,T,T,AC,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,2,2,41.0,74.0,,8053.2,38446.8,28662.1
3044,3044,187645,1113854,2,1.0,118,294337,5052202,2,2,4620617.02,59,2,1,4,1,2040,3,291965,5084640,672,,294337,5052202,118,4620617.02,16.35,13.69,,T,T,AP,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,2,2,41.0,74.0,,8053.2,38446.8,28662.1
3045,3045,188493,1114440,1,1.0,118,294093,5049167,1,1,4620613.0,60,2,1,4,1,1030,6,294093,5049167,118,4620613.0,294505,5049355,118,4620613.0,23.16,22.21,T,T,T,AC,1.0,2.0,2.0,AT,5.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,61.0,62.0,,9581.0,819.3,601.8
3046,3046,188494,1114440,1,1.0,118,294093,5049167,1,1,4620613.0,60,2,1,4,1,1035,3,294505,5049355,118,4620613.0,294093,5049167,118,4620613.0,23.16,22.21,,,,AC,1.0,2.0,2.0,AT,5.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,61.0,62.0,,9581.0,819.3,601.8
3047,3047,188865,1114687,1,,118,295492,5054253,1,0,4620610.07,72,1,1,4,2,0,7,0,0,0,,0,0,0,,23.41,24.2,T,T,,,,,,,,,,,,,,,,,0,1,1,27.0,63.0,,11305.7,0.0,0.0
3048,3048,189125,1114830,1,1.0,118,293277,5049019,4,1,4620614.0,34,1,1,3,1,800,2,293277,5049019,118,4620614.0,295556,5043875,107,4620219.0,25.25,29.24,T,T,T,TC,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,1,66.0,68.0,,7914.3,7460.7,5742.9
3049,3049,189126,1114830,1,1.0,118,293277,5049019,4,1,4620614.0,34,1,1,3,1,1600,3,295556,5043875,107,4620219.0,293277,5049019,118,4620614.0,25.25,29.24,,,,TC,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,1,66.0,68.0,,7914.3,7460.7,5742.9
3050,3050,189127,1114830,1,2.0,118,293277,5049019,4,1,4620614.0,34,1,1,3,1,1800,5,293277,5049019,118,4620614.0,297132,5046552,109,4620251.01,25.25,29.24,,,T,AC,1.0,2.0,2.0,MA,40.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,1,66.0,68.0,,7914.3,4673.1,3762.5
3051,3051,189128,1114830,1,2.0,118,293277,5049019,4,1,4620614.0,34,1,1,3,1,1840,3,297132,5046552,109,4620251.01,293277,5049019,118,4620614.0,25.25,29.24,,,,AC,1.0,2.0,2.0,MA,40.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,1,66.0,68.0,,7914.3,4673.1,3762.5
3052,3052,189129,1114830,2,,118,293277,5049019,4,1,4620614.0,39,2,1,1,2,0,7,0,0,0,,0,0,0,,25.25,30.1,,T,,,,,,,,,,,,,,,,,1,2,1,66.0,68.0,,7914.3,0.0,0.0
3053,3053,189130,1114830,3,1.0,118,293277,5049019,4,1,4620614.0,8,2,5,3,1,747,2,293277,5049019,118,4620614.0,292973,5048996,108,4620275.0,25.25,26.94,,T,T,MARCHE,1.0,2.0,2.0,ET,433.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,1,66.0,68.0,,7914.3,503.5,381.3
3054,3054,189131,1114830,3,1.0,118,293277,5049019,4,1,4620614.0,8,2,5,3,1,1500,3,292973,5048996,108,4620275.0,293277,5049019,118,4620614.0,25.25,26.94,,,,MARCHE,1.0,2.0,2.0,ET,433.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,1,66.0,68.0,,7914.3,503.5,381.3
3055,3055,189132,1114830,4,,118,293277,5049019,4,1,4620614.0,63,2,2,4,2,0,7,0,0,0,,0,0,0,,25.25,24.22,,T,,,,,,,,,,,,,,,,,1,2,1,66.0,68.0,,7914.3,0.0,0.0
3056,3056,189200,1114885,1,1.0,118,294972,5051759,1,1,4620617.01,54,1,1,1,1,730,1,294972,5051759,118,4620617.01,0,0,999,,23.16,25.9,T,T,T,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,65.0,64.0,,3669.9,104438.0,77148.6
3057,3057,189201,1114885,1,1.0,118,294972,5051759,1,1,4620617.01,54,1,1,1,1,1645,3,0,0,999,,294972,5051759,118,4620617.01,23.16,25.9,,,,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,65.0,64.0,,3669.9,104438.0,77150.6
3058,3058,189242,1114902,1,,118,292931,5049497,2,0,4620619.0,81,2,2,4,2,0,7,0,0,0,,0,0,0,,19.2,19.23,T,T,,,,,,,,,,,,,,,,,0,0,2,49.0,78.0,,41953.1,0.0,0.0
3059,3059,189243,1114902,2,,118,292931,5049497,2,0,4620619.0,84,1,2,4,2,0,7,0,0,0,,0,0,0,,19.2,19.85,,T,,,,,,,,,,,,,,,,,0,0,2,49.0,78.0,,41953.1,0.0,0.0
3060,3060,189307,1114923,1,1.0,118,294640,5052077,3,2,4620617.01,46,1,1,1,1,545,1,294640,5052077,118,4620617.01,269247,5026671,572,4620750.02,20.49,20.77,T,T,T,AC,1.0,2.0,2.0,TR,585.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,42254.9,32139.6
3061,3061,189308,1114923,1,1.0,118,294640,5052077,3,2,4620617.01,46,1,1,1,1,1530,3,269247,5026671,572,4620750.02,294640,5052077,118,4620617.01,20.49,20.77,,,,AC,1.0,2.0,2.0,TR,585.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,42254.9,32139.6
3062,3062,189309,1114923,2,1.0,118,294640,5052077,3,2,4620617.01,55,2,1,1,1,800,1,294640,5052077,118,4620617.01,292655,5044150,108,4620267.0,20.49,17.15,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,9897.0,7698.7
3063,3063,189310,1114923,2,1.0,118,294640,5052077,3,2,4620617.01,55,2,1,1,1,1700,3,292655,5044150,108,4620267.0,294640,5052077,118,4620617.01,20.49,17.15,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,9897.0,7698.7
3064,3064,189311,1114923,3,1.0,118,294640,5052077,3,2,4620617.01,19,1,2,3,1,900,2,294640,5052077,118,4620617.01,293702,5045832,108,4620264.01,20.49,26.7,,T,T,TC,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,7782.4,5885.8
3065,3065,189312,1114923,3,1.0,118,294640,5052077,3,2,4620617.01,19,1,2,3,1,1800,3,293702,5045832,108,4620264.01,294640,5052077,118,4620617.01,20.49,26.7,,,,TC,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,44.0,69.0,,3669.9,7782.4,5885.8
3066,3066,189498,1115042,1,,118,295083,5052434,2,1,4620610.02,60,2,2,4,2,0,7,0,0,0,,0,0,0,,16.35,15.68,T,T,,,,,,,,,,,,,,,,,0,1,2,60.0,61.0,,10448.9,0.0,0.0
3067,3067,189499,1115042,2,,118,295083,5052434,2,1,4620610.02,66,1,1,4,2,0,7,0,0,0,,0,0,0,,16.35,14.54,,T,,,,,,,,,,,,,,,,,0,1,2,60.0,61.0,,10448.9,0.0,0.0
3068,3068,189838,1115211,1,1.0,118,293699,5051416,4,2,4620618.0,34,1,1,1,1,600,1,293699,5051416,118,4620618.0,263547,5060238,651,4620734.01,26.73,30.96,T,T,T,AC,1.0,2.0,2.0,TR,730.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,39220.9,29185.4
3069,3069,189839,1115211,1,1.0,118,293699,5051416,4,2,4620618.0,34,1,1,1,1,1810,3,263547,5060238,651,4620734.01,293699,5051416,118,4620618.0,26.73,30.96,,,,AC,1.0,2.0,2.0,TR,730.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,39221.1,29187.4
3070,3070,189840,1115211,2,1.0,118,293699,5051416,4,2,4620618.0,27,2,1,1,1,800,6,293699,5051416,118,4620618.0,292435,5045429,108,4620270.0,26.73,36.58,,T,T,AC,1.0,2.0,2.0,RC,30.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,7128.1,5624.0
3071,3071,189841,1115211,2,1.0,118,293699,5051416,4,2,4620618.0,27,2,1,1,1,830,3,292435,5045429,108,4620270.0,293699,5051416,118,4620618.0,26.73,36.58,,,,AC,1.0,2.0,2.0,RC,30.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,7128.0,5639.0
3072,3072,189842,1115211,2,2.0,118,293699,5051416,4,2,4620618.0,27,2,1,1,1,1615,1,293699,5051416,118,4620618.0,288083,5043652,108,4620285.0,26.73,36.58,,,T,AC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,10844.7,8569.3
3073,3073,189843,1115211,2,2.0,118,293699,5051416,4,2,4620618.0,27,2,1,1,1,2500,3,288083,5043652,108,4620285.0,293699,5051416,118,4620618.0,26.73,36.58,,,,AC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,31.0,66.0,,4649.1,10844.7,8567.3
3074,3074,189844,1115211,3,,118,293699,5051416,4,2,4620618.0,4,1,5,6,3,0,7,0,0,0,,0,0,0,,26.73,26.96,,T,,,,,,,,,,,,,,,,,2,2,0,31.0,66.0,,4649.1,0.0,0.0
3075,3075,189845,1115211,4,,118,293699,5051416,4,2,4620618.0,1,1,5,6,3,0,7,0,0,0,,0,0,0,,26.73,26.96,,T,,,,,,,,,,,,,,,,,2,2,0,31.0,66.0,,4649.1,0.0,0.0
3076,3076,190071,1115394,1,1.0,118,293125,5049214,2,1,4620614.0,50,1,1,1,1,830,1,293125,5049214,118,4620614.0,296053,5044726,107,4620247.0,16.35,18.29,T,T,T,AC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,56.0,79.0,,7914.3,6761.5,5002.2
3077,3077,190072,1115394,1,1.0,118,293125,5049214,2,1,4620614.0,50,1,1,1,1,1800,3,296053,5044726,107,4620247.0,293125,5049214,118,4620614.0,16.35,18.29,,,,AC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,56.0,79.0,,7914.3,6761.5,5002.2
3078,3078,190073,1115394,2,,118,293125,5049214,2,1,4620614.0,83,2,2,4,2,0,7,0,0,0,,0,0,0,,16.35,16.38,,T,,,,,,,,,,,,,,,,,0,1,1,56.0,79.0,,7914.3,0.0,0.0
3079,3079,190185,1115451,1,1.0,118,293829,5050947,1,0,4620618.0,86,2,2,4,1,1300,5,293829,5050947,118,4620618.0,293788,5050840,118,4620616.0,29.31,29.36,T,T,T,MARCHE,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,52.0,70.0,,5495.1,128.8,94.6
3080,3080,190186,1115451,1,1.0,118,293829,5050947,1,0,4620618.0,86,2,2,4,1,1320,3,293788,5050840,118,4620616.0,293829,5050947,118,4620618.0,29.31,29.36,,,,MARCHE,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,52.0,70.0,,5495.1,128.8,94.6
3081,3081,190957,1115930,1,,118,294330,5051271,2,2,4620616.0,68,2,1,4,2,0,7,0,0,0,,0,0,0,,18.44,15.32,T,T,,,,,,,,,,,,,,,,,0,2,1,61.0,61.0,,6167.8,0.0,0.0
